SID,NAME,ISO_TIME,SEASON
1917164N22089,UNNAMED,1917-06-15 03:00:00,1917
1917164N22089,UNNAMED,1917-06-15 06:00:00,1917
1917164N22089,UNNAMED,1917-06-15 09:00:00,1917
1917164N22089,UNNAMED,1917-06-15 12:00:00,1917
1917164N22089,UNNAMED,1917-06-15 15:00:00,1917
1917177N20088,UNNAMED,1917-06-27 03:00:00,1917
1917177N20088,UNNAMED,1917-06-27 06:00:00,1917
1917177N20088,UNNAMED,1917-06-27 09:00:00,1917
1917177N20088,UNNAMED,1917-06-27 12:00:00,1917
1917177N20088,UNNAMED,1917-06-27 15:00:00,1917
1917177N20088,UNNAMED,1917-06-27 18:00:00,1917
1917177N20088,UNNAMED,1917-06-27 21:00:00,1917
1917177N20088,UNNAMED,1917-06-28 00:00:00,1917
1917177N20088,UNNAMED,1917-06-28 03:00:00,1917
1917177N20088,UNNAMED,1917-06-28 06:00:00,1917
1917177N20088,UNNAMED,1917-06-28 09:00:00,1917
1917177N20088,UNNAMED,1917-06-28 12:00:00,1917
1917177N20088,UNNAMED,1917-06-28 15:00:00,1917
1917177N20088,UNNAMED,1917-06-28 18:00:00,1917
1917177N20088,UNNAMED,1917-06-28 21:00:00,1917
1917177N20088,UNNAMED,1917-06-29 00:00:00,1917
1917177N20088,UNNAMED,1917-06-29 03:00:00,1917
1917177N20088,UNNAMED,1917-06-29 06:00:00,1917
1917177N20088,UNNAMED,1917-06-29 09:00:00,1917
1917177N20088,UNNAMED,1917-06-29 12:00:00,1917
1917177N20088,UNNAMED,1917-06-29 15:00:00,1917
1917211N23090,UNNAMED,1917-07-31 03:00:00,1917
1917211N23090,UNNAMED,1917-07-31 06:00:00,1917
1917211N23090,UNNAMED,1917-07-31 09:00:00,1917
1917211N23090,UNNAMED,1917-07-31 12:00:00,1917
1917211N23090,UNNAMED,1917-07-31 15:00:00,1917
1917211N23090,UNNAMED,1917-07-31 18:00:00,1917
1917211N23090,UNNAMED,1917-07-31 21:00:00,1917
1917211N23090,UNNAMED,1917-08-01 00:00:00,1917
1917211N23090,UNNAMED,1917-08-01 03:00:00,1917
1917211N23090,UNNAMED,1917-08-01 06:00:00,1917
1917211N23090,UNNAMED,1917-08-01 09:00:00,1917
1917211N23090,UNNAMED,1917-08-01 12:00:00,1917
1917211N23090,UNNAMED,1917-08-01 15:00:00,1917
1917211N23090,UNNAMED,1917-08-01 18:00:00,1917
1917211N23090,UNNAMED,1917-08-01 21:00:00,1917
1917211N23090,UNNAMED,1917-08-02 00:00:00,1917
1917211N23090,UNNAMED,1917-08-02 03:00:00,1917
1917211N23090,UNNAMED,1917-08-02 06:00:00,1917
1917211N23090,UNNAMED,1917-08-02 09:00:00,1917
1917211N23090,UNNAMED,1917-08-02 12:00:00,1917
1917211N23090,UNNAMED,1917-08-02 15:00:00,1917
1917219N21088,UNNAMED,1917-08-08 03:00:00,1917
1917219N21088,UNNAMED,1917-08-08 06:00:00,1917
1917219N21088,UNNAMED,1917-08-08 09:00:00,1917
1917219N21088,UNNAMED,1917-08-08 12:00:00,1917
1917219N21088,UNNAMED,1917-08-08 15:00:00,1917
1917219N21088,UNNAMED,1917-08-08 18:00:00,1917
1917219N21088,UNNAMED,1917-08-08 21:00:00,1917
1917219N21088,UNNAMED,1917-08-09 00:00:00,1917
1917219N21088,UNNAMED,1917-08-09 03:00:00,1917
1917219N21088,UNNAMED,1917-08-09 06:00:00,1917
1917219N21088,UNNAMED,1917-08-09 09:00:00,1917
1917219N21088,UNNAMED,1917-08-09 12:00:00,1917
1917219N21088,UNNAMED,1917-08-09 15:00:00,1917
1917248N18087,UNNAMED,1917-09-06 03:00:00,1917
1917248N18087,UNNAMED,1917-09-06 06:00:00,1917
1917248N18087,UNNAMED,1917-09-06 09:00:00,1917
1917248N18087,UNNAMED,1917-09-06 12:00:00,1917
1917248N18087,UNNAMED,1917-09-06 15:00:00,1917
1917248N18087,UNNAMED,1917-09-06 18:00:00,1917
1917248N18087,UNNAMED,1917-09-06 21:00:00,1917
1917248N18087,UNNAMED,1917-09-07 00:00:00,1917
1917248N18087,UNNAMED,1917-09-07 03:00:00,1917
1917248N18087,UNNAMED,1917-09-07 06:00:00,1917
1917248N18087,UNNAMED,1917-09-07 09:00:00,1917
1917248N18087,UNNAMED,1917-09-07 12:00:00,1917
1917248N18087,UNNAMED,1917-09-07 15:00:00,1917
1917248N18087,UNNAMED,1917-09-07 18:00:00,1917
1917248N18087,UNNAMED,1917-09-07 21:00:00,1917
1917248N18087,UNNAMED,1917-09-08 00:00:00,1917
1917248N18087,UNNAMED,1917-09-08 03:00:00,1917
1917248N18087,UNNAMED,1917-09-08 06:00:00,1917
1917248N18087,UNNAMED,1917-09-08 09:00:00,1917
1917248N18087,UNNAMED,1917-09-08 12:00:00,1917
1917248N18087,UNNAMED,1917-09-08 15:00:00,1917
1917274N19089,UNNAMED,1917-10-02 03:00:00,1917
1917274N19089,UNNAMED,1917-10-02 06:00:00,1917
1917274N19089,UNNAMED,1917-10-02 09:00:00,1917
1917274N19089,UNNAMED,1917-10-02 12:00:00,1917
1917274N19089,UNNAMED,1917-10-02 15:00:00,1917
1917274N19089,UNNAMED,1917-10-02 18:00:00,1917
1917274N19089,UNNAMED,1917-10-02 21:00:00,1917
1917274N19089,UNNAMED,1917-10-03 00:00:00,1917
1917274N19089,UNNAMED,1917-10-03 03:00:00,1917
1917274N19089,UNNAMED,1917-10-03 06:00:00,1917
1917274N19089,UNNAMED,1917-10-03 09:00:00,1917
1917274N19089,UNNAMED,1917-10-03 12:00:00,1917
1917274N19089,UNNAMED,1917-10-03 15:00:00,1917
1917274N19089,UNNAMED,1917-10-03 18:00:00,1917
1917274N19089,UNNAMED,1917-10-03 21:00:00,1917
1917274N19089,UNNAMED,1917-10-04 00:00:00,1917
1917274N19089,UNNAMED,1917-10-04 03:00:00,1917
1917274N19089,UNNAMED,1917-10-04 06:00:00,1917
1917274N19089,UNNAMED,1917-10-04 09:00:00,1917
1917274N19089,UNNAMED,1917-10-04 12:00:00,1917
1917274N19089,UNNAMED,1917-10-04 15:00:00,1917
1917274N19089,UNNAMED,1917-10-04 18:00:00,1917
1917274N19089,UNNAMED,1917-10-04 21:00:00,1917
1917274N19089,UNNAMED,1917-10-05 00:00:00,1917
1917274N19089,UNNAMED,1917-10-05 03:00:00,1917
1917274N19089,UNNAMED,1917-10-05 06:00:00,1917
1917274N19089,UNNAMED,1917-10-05 09:00:00,1917
1917274N19089,UNNAMED,1917-10-05 12:00:00,1917
1917274N19089,UNNAMED,1917-10-05 15:00:00,1917
1917274N19089,UNNAMED,1917-10-05 18:00:00,1917
1917274N19089,UNNAMED,1917-10-05 21:00:00,1917
1917274N19089,UNNAMED,1917-10-06 00:00:00,1917
1917274N19089,UNNAMED,1917-10-06 03:00:00,1917
1917274N19089,UNNAMED,1917-10-06 06:00:00,1917
1917274N19089,UNNAMED,1917-10-06 09:00:00,1917
1917274N19089,UNNAMED,1917-10-06 12:00:00,1917
1917274N19089,UNNAMED,1917-10-06 15:00:00,1917
1917274N19089,UNNAMED,1917-10-06 18:00:00,1917
1917274N19089,UNNAMED,1917-10-06 21:00:00,1917
1917274N19089,UNNAMED,1917-10-07 00:00:00,1917
1917274N19089,UNNAMED,1917-10-07 03:00:00,1917
1917274N19089,UNNAMED,1917-10-07 06:00:00,1917
1917274N19089,UNNAMED,1917-10-07 09:00:00,1917
1917274N19089,UNNAMED,1917-10-07 12:00:00,1917
1917274N19089,UNNAMED,1917-10-07 15:00:00,1917
1917292N10073,UNNAMED,1917-10-20 03:00:00,1917
1917292N10073,UNNAMED,1917-10-20 06:00:00,1917
1917292N10073,UNNAMED,1917-10-20 09:00:00,1917
1917292N10073,UNNAMED,1917-10-20 12:00:00,1917
1917292N10073,UNNAMED,1917-10-20 15:00:00,1917
1917292N10073,UNNAMED,1917-10-20 18:00:00,1917
1917292N10073,UNNAMED,1917-10-20 21:00:00,1917
1917292N10073,UNNAMED,1917-10-21 00:00:00,1917
1917292N10073,UNNAMED,1917-10-21 03:00:00,1917
1917292N10073,UNNAMED,1917-10-21 06:00:00,1917
1917292N10073,UNNAMED,1917-10-21 09:00:00,1917
1917292N10073,UNNAMED,1917-10-21 12:00:00,1917
1917292N10073,UNNAMED,1917-10-21 15:00:00,1917
1917292N10073,UNNAMED,1917-10-21 18:00:00,1917
1917292N10073,UNNAMED,1917-10-21 21:00:00,1917
1917292N10073,UNNAMED,1917-10-22 00:00:00,1917
1917292N10073,UNNAMED,1917-10-22 03:00:00,1917
1917292N10073,UNNAMED,1917-10-22 06:00:00,1917
1917292N10073,UNNAMED,1917-10-22 09:00:00,1917
1917292N10073,UNNAMED,1917-10-22 12:00:00,1917
1917292N10073,UNNAMED,1917-10-22 15:00:00,1917
1917292N10073,UNNAMED,1917-10-22 18:00:00,1917
1917292N10073,UNNAMED,1917-10-22 21:00:00,1917
1917292N10073,UNNAMED,1917-10-23 00:00:00,1917
1917292N10073,UNNAMED,1917-10-23 03:00:00,1917
1917292N10073,UNNAMED,1917-10-23 06:00:00,1917
1917292N10073,UNNAMED,1917-10-23 09:00:00,1917
1917292N10073,UNNAMED,1917-10-23 12:00:00,1917
1917292N10073,UNNAMED,1917-10-23 15:00:00,1917
1917292N10073,UNNAMED,1917-10-23 18:00:00,1917
1917292N10073,UNNAMED,1917-10-23 21:00:00,1917
1917292N10073,UNNAMED,1917-10-24 00:00:00,1917
1917292N10073,UNNAMED,1917-10-24 03:00:00,1917
1917292N10073,UNNAMED,1917-10-24 06:00:00,1917
1917292N10073,UNNAMED,1917-10-24 09:00:00,1917
1917292N10073,UNNAMED,1917-10-24 12:00:00,1917
1917292N10073,UNNAMED,1917-10-24 15:00:00,1917
1917292N10073,UNNAMED,1917-10-24 18:00:00,1917
1917292N10073,UNNAMED,1917-10-24 21:00:00,1917
1917292N10073,UNNAMED,1917-10-25 00:00:00,1917
1917292N10073,UNNAMED,1917-10-25 03:00:00,1917
1917292N10073,UNNAMED,1917-10-25 06:00:00,1917
1917292N10073,UNNAMED,1917-10-25 09:00:00,1917
1917292N10073,UNNAMED,1917-10-25 12:00:00,1917
1917292N10073,UNNAMED,1917-10-25 15:00:00,1917
1917297N11093,UNNAMED,1917-10-25 03:00:00,1917
1917297N11093,UNNAMED,1917-10-25 06:00:00,1917
1917297N11093,UNNAMED,1917-10-25 09:00:00,1917
1917297N11093,UNNAMED,1917-10-25 12:00:00,1917
1917297N11093,UNNAMED,1917-10-25 15:00:00,1917
1917297N11093,UNNAMED,1917-10-25 18:00:00,1917
1917297N11093,UNNAMED,1917-10-25 21:00:00,1917
1917297N11093,UNNAMED,1917-10-26 00:00:00,1917
1917297N11093,UNNAMED,1917-10-26 03:00:00,1917
1917297N11093,UNNAMED,1917-10-26 06:00:00,1917
1917297N11093,UNNAMED,1917-10-26 09:00:00,1917
1917297N11093,UNNAMED,1917-10-26 12:00:00,1917
1917297N11093,UNNAMED,1917-10-26 15:00:00,1917
1917297N11093,UNNAMED,1917-10-26 18:00:00,1917
1917297N11093,UNNAMED,1917-10-26 21:00:00,1917
1917297N11093,UNNAMED,1917-10-27 00:00:00,1917
1917297N11093,UNNAMED,1917-10-27 03:00:00,1917
1917297N11093,UNNAMED,1917-10-27 06:00:00,1917
1917297N11093,UNNAMED,1917-10-27 09:00:00,1917
1917297N11093,UNNAMED,1917-10-27 12:00:00,1917
1917297N11093,UNNAMED,1917-10-27 15:00:00,1917
1917297N11093,UNNAMED,1917-10-27 18:00:00,1917
1917297N11093,UNNAMED,1917-10-27 21:00:00,1917
1917297N11093,UNNAMED,1917-10-28 00:00:00,1917
1917297N11093,UNNAMED,1917-10-28 03:00:00,1917
1917297N11093,UNNAMED,1917-10-28 06:00:00,1917
1917297N11093,UNNAMED,1917-10-28 09:00:00,1917
1917297N11093,UNNAMED,1917-10-28 12:00:00,1917
1917297N11093,UNNAMED,1917-10-28 15:00:00,1917
1917297N11093,UNNAMED,1917-10-28 18:00:00,1917
1917297N11093,UNNAMED,1917-10-28 21:00:00,1917
1917297N11093,UNNAMED,1917-10-29 00:00:00,1917
1917297N11093,UNNAMED,1917-10-29 03:00:00,1917
1917297N11093,UNNAMED,1917-10-29 06:00:00,1917
1917297N11093,UNNAMED,1917-10-29 09:00:00,1917
1917297N11093,UNNAMED,1917-10-29 12:00:00,1917
1917297N11093,UNNAMED,1917-10-29 15:00:00,1917
1917297N11093,UNNAMED,1917-10-29 18:00:00,1917
1917297N11093,UNNAMED,1917-10-29 21:00:00,1917
1917297N11093,UNNAMED,1917-10-30 00:00:00,1917
1917297N11093,UNNAMED,1917-10-30 03:00:00,1917
1917297N11093,UNNAMED,1917-10-30 06:00:00,1917
1917297N11093,UNNAMED,1917-10-30 09:00:00,1917
1917297N11093,UNNAMED,1917-10-30 12:00:00,1917
1917297N11093,UNNAMED,1917-10-30 15:00:00,1917
1918014N07086,UNNAMED,1918-01-15 03:00:00,1918
1918014N07086,UNNAMED,1918-01-15 06:00:00,1918
1918014N07086,UNNAMED,1918-01-15 09:00:00,1918
1918014N07086,UNNAMED,1918-01-15 12:00:00,1918
1918014N07086,UNNAMED,1918-01-15 15:00:00,1918
1918014N07086,UNNAMED,1918-01-15 18:00:00,1918
1918014N07086,UNNAMED,1918-01-15 21:00:00,1918
1918014N07086,UNNAMED,1918-01-16 00:00:00,1918
1918014N07086,UNNAMED,1918-01-16 03:00:00,1918
1918014N07086,UNNAMED,1918-01-16 06:00:00,1918
1918014N07086,UNNAMED,1918-01-16 09:00:00,1918
1918014N07086,UNNAMED,1918-01-16 12:00:00,1918
1918014N07086,UNNAMED,1918-01-16 15:00:00,1918
1918014N07086,UNNAMED,1918-01-16 18:00:00,1918
1918014N07086,UNNAMED,1918-01-16 21:00:00,1918
1918014N07086,UNNAMED,1918-01-17 00:00:00,1918
1918014N07086,UNNAMED,1918-01-17 03:00:00,1918
1918014N07086,UNNAMED,1918-01-17 06:00:00,1918
1918014N07086,UNNAMED,1918-01-17 09:00:00,1918
1918014N07086,UNNAMED,1918-01-17 12:00:00,1918
1918014N07086,UNNAMED,1918-01-17 15:00:00,1918
1918165N21088,UNNAMED,1918-06-15 03:00:00,1918
1918165N21088,UNNAMED,1918-06-15 06:00:00,1918
1918165N21088,UNNAMED,1918-06-15 09:00:00,1918
1918165N21088,UNNAMED,1918-06-15 12:00:00,1918
1918165N21088,UNNAMED,1918-06-15 15:00:00,1918
1918165N21088,UNNAMED,1918-06-15 18:00:00,1918
1918165N21088,UNNAMED,1918-06-15 21:00:00,1918
1918165N21088,UNNAMED,1918-06-16 00:00:00,1918
1918165N21088,UNNAMED,1918-06-16 03:00:00,1918
1918165N21088,UNNAMED,1918-06-16 06:00:00,1918
1918165N21088,UNNAMED,1918-06-16 09:00:00,1918
1918165N21088,UNNAMED,1918-06-16 12:00:00,1918
1918165N21088,UNNAMED,1918-06-16 15:00:00,1918
1918165N21088,UNNAMED,1918-06-16 18:00:00,1918
1918165N21088,UNNAMED,1918-06-16 21:00:00,1918
1918165N21088,UNNAMED,1918-06-17 00:00:00,1918
1918165N21088,UNNAMED,1918-06-17 03:00:00,1918
1918165N21088,UNNAMED,1918-06-17 06:00:00,1918
1918165N21088,UNNAMED,1918-06-17 09:00:00,1918
1918165N21088,UNNAMED,1918-06-17 12:00:00,1918
1918165N21088,UNNAMED,1918-06-17 15:00:00,1918
1918209N20089,UNNAMED,1918-07-29 03:00:00,1918
1918209N20089,UNNAMED,1918-07-29 06:00:00,1918
1918209N20089,UNNAMED,1918-07-29 09:00:00,1918
1918209N20089,UNNAMED,1918-07-29 12:00:00,1918
1918209N20089,UNNAMED,1918-07-29 15:00:00,1918
1918226N20088,UNNAMED,1918-08-15 03:00:00,1918
1918226N20088,UNNAMED,1918-08-15 06:00:00,1918
1918226N20088,UNNAMED,1918-08-15 09:00:00,1918
1918226N20088,UNNAMED,1918-08-15 12:00:00,1918
1918226N20088,UNNAMED,1918-08-15 15:00:00,1918
1918238N24084,UNNAMED,1918-08-27 03:00:00,1918
1918238N24084,UNNAMED,1918-08-27 06:00:00,1918
1918238N24084,UNNAMED,1918-08-27 09:00:00,1918
1918238N24084,UNNAMED,1918-08-27 12:00:00,1918
1918238N24084,UNNAMED,1918-08-27 15:00:00,1918
1918238N24084,UNNAMED,1918-08-27 18:00:00,1918
1918238N24084,UNNAMED,1918-08-27 21:00:00,1918
1918238N24084,UNNAMED,1918-08-28 00:00:00,1918
1918238N24084,UNNAMED,1918-08-28 03:00:00,1918
1918238N24084,UNNAMED,1918-08-28 06:00:00,1918
1918238N24084,UNNAMED,1918-08-28 09:00:00,1918
1918238N24084,UNNAMED,1918-08-28 12:00:00,1918
1918238N24084,UNNAMED,1918-08-28 15:00:00,1918
1918247N20088,UNNAMED,1918-09-05 03:00:00,1918
1918247N20088,UNNAMED,1918-09-05 06:00:00,1918
1918247N20088,UNNAMED,1918-09-05 09:00:00,1918
1918247N20088,UNNAMED,1918-09-05 12:00:00,1918
1918247N20088,UNNAMED,1918-09-05 15:00:00,1918
1918247N20088,UNNAMED,1918-09-05 18:00:00,1918
1918247N20088,UNNAMED,1918-09-05 21:00:00,1918
1918247N20088,UNNAMED,1918-09-06 00:00:00,1918
1918247N20088,UNNAMED,1918-09-06 03:00:00,1918
1918247N20088,UNNAMED,1918-09-06 06:00:00,1918
1918247N20088,UNNAMED,1918-09-06 09:00:00,1918
1918247N20088,UNNAMED,1918-09-06 12:00:00,1918
1918247N20088,UNNAMED,1918-09-06 15:00:00,1918
1918321N09083,UNNAMED,1918-11-18 03:00:00,1918
1918321N09083,UNNAMED,1918-11-18 06:00:00,1918
1918321N09083,UNNAMED,1918-11-18 09:00:00,1918
1918321N09083,UNNAMED,1918-11-18 12:00:00,1918
1918321N09083,UNNAMED,1918-11-18 15:00:00,1918
1918343N07088,UNNAMED,1918-12-10 03:00:00,1918
1918343N07088,UNNAMED,1918-12-10 06:00:00,1918
1918343N07088,UNNAMED,1918-12-10 09:00:00,1918
1918343N07088,UNNAMED,1918-12-10 12:00:00,1918
1918343N07088,UNNAMED,1918-12-10 15:00:00,1918
1919150N13067,UNNAMED,1919-05-31 03:00:00,1919
1919150N13067,UNNAMED,1919-05-31 06:00:00,1919
1919150N13067,UNNAMED,1919-05-31 09:00:00,1919
1919150N13067,UNNAMED,1919-05-31 12:00:00,1919
1919150N13067,UNNAMED,1919-05-31 15:00:00,1919
1919150N13067,UNNAMED,1919-05-31 18:00:00,1919
1919150N13067,UNNAMED,1919-05-31 21:00:00,1919
1919150N13067,UNNAMED,1919-06-01 00:00:00,1919
1919150N13067,UNNAMED,1919-06-01 03:00:00,1919
1919150N13067,UNNAMED,1919-06-01 06:00:00,1919
1919150N13067,UNNAMED,1919-06-01 09:00:00,1919
1919150N13067,UNNAMED,1919-06-01 12:00:00,1919
1919150N13067,UNNAMED,1919-06-01 15:00:00,1919
1919182N20087,UNNAMED,1919-07-02 03:00:00,1919
1919182N20087,UNNAMED,1919-07-02 06:00:00,1919
1919182N20087,UNNAMED,1919-07-02 09:00:00,1919
1919182N20087,UNNAMED,1919-07-02 12:00:00,1919
1919182N20087,UNNAMED,1919-07-02 15:00:00,1919
1919209N18090,UNNAMED,1919-07-29 03:00:00,1919
1919209N18090,UNNAMED,1919-07-29 06:00:00,1919
1919209N18090,UNNAMED,1919-07-29 09:00:00,1919
1919209N18090,UNNAMED,1919-07-29 12:00:00,1919
1919209N18090,UNNAMED,1919-07-29 15:00:00,1919
1919209N18090,UNNAMED,1919-07-29 18:00:00,1919
1919209N18090,UNNAMED,1919-07-29 21:00:00,1919
1919209N18090,UNNAMED,1919-07-30 00:00:00,1919
1919209N18090,UNNAMED,1919-07-30 03:00:00,1919
1919209N18090,UNNAMED,1919-07-30 06:00:00,1919
1919209N18090,UNNAMED,1919-07-30 09:00:00,1919
1919209N18090,UNNAMED,1919-07-30 12:00:00,1919
1919209N18090,UNNAMED,1919-07-30 15:00:00,1919
1919209N18090,UNNAMED,1919-07-30 18:00:00,1919
1919209N18090,UNNAMED,1919-07-30 21:00:00,1919
1919209N18090,UNNAMED,1919-07-31 00:00:00,1919
1919209N18090,UNNAMED,1919-07-31 03:00:00,1919
1919209N18090,UNNAMED,1919-07-31 06:00:00,1919
1919209N18090,UNNAMED,1919-07-31 09:00:00,1919
1919209N18090,UNNAMED,1919-07-31 12:00:00,1919
1919209N18090,UNNAMED,1919-07-31 15:00:00,1919
1919209N18090,UNNAMED,1919-07-31 18:00:00,1919
1919209N18090,UNNAMED,1919-07-31 21:00:00,1919
1919209N18090,UNNAMED,1919-08-01 00:00:00,1919
1919209N18090,UNNAMED,1919-08-01 03:00:00,1919
1919209N18090,UNNAMED,1919-08-01 06:00:00,1919
1919209N18090,UNNAMED,1919-08-01 09:00:00,1919
1919209N18090,UNNAMED,1919-08-01 12:00:00,1919
1919209N18090,UNNAMED,1919-08-01 15:00:00,1919
1919209N18090,UNNAMED,1919-08-01 18:00:00,1919
1919209N18090,UNNAMED,1919-08-01 21:00:00,1919
1919209N18090,UNNAMED,1919-08-02 00:00:00,1919
1919209N18090,UNNAMED,1919-08-02 03:00:00,1919
1919209N18090,UNNAMED,1919-08-02 06:00:00,1919
1919209N18090,UNNAMED,1919-08-02 09:00:00,1919
1919209N18090,UNNAMED,1919-08-02 12:00:00,1919
1919209N18090,UNNAMED,1919-08-02 15:00:00,1919
1919209N18090,UNNAMED,1919-08-02 18:00:00,1919
1919209N18090,UNNAMED,1919-08-02 21:00:00,1919
1919209N18090,UNNAMED,1919-08-03 00:00:00,1919
1919209N18090,UNNAMED,1919-08-03 03:00:00,1919
1919209N18090,UNNAMED,1919-08-03 06:00:00,1919
1919209N18090,UNNAMED,1919-08-03 09:00:00,1919
1919209N18090,UNNAMED,1919-08-03 12:00:00,1919
1919209N18090,UNNAMED,1919-08-03 15:00:00,1919
1919217N21091,UNNAMED,1919-08-06 03:00:00,1919
1919217N21091,UNNAMED,1919-08-06 06:00:00,1919
1919217N21091,UNNAMED,1919-08-06 09:00:00,1919
1919217N21091,UNNAMED,1919-08-06 12:00:00,1919
1919217N21091,UNNAMED,1919-08-06 15:00:00,1919
1919217N21091,UNNAMED,1919-08-06 18:00:00,1919
1919217N21091,UNNAMED,1919-08-06 21:00:00,1919
1919217N21091,UNNAMED,1919-08-07 00:00:00,1919
1919217N21091,UNNAMED,1919-08-07 03:00:00,1919
1919217N21091,UNNAMED,1919-08-07 06:00:00,1919
1919217N21091,UNNAMED,1919-08-07 09:00:00,1919
1919217N21091,UNNAMED,1919-08-07 12:00:00,1919
1919217N21091,UNNAMED,1919-08-07 15:00:00,1919
1919217N21091,UNNAMED,1919-08-07 18:00:00,1919
1919217N21091,UNNAMED,1919-08-07 21:00:00,1919
1919217N21091,UNNAMED,1919-08-08 00:00:00,1919
1919217N21091,UNNAMED,1919-08-08 03:00:00,1919
1919217N21091,UNNAMED,1919-08-08 06:00:00,1919
1919217N21091,UNNAMED,1919-08-08 09:00:00,1919
1919217N21091,UNNAMED,1919-08-08 12:00:00,1919
1919217N21091,UNNAMED,1919-08-08 15:00:00,1919
1919217N21091,UNNAMED,1919-08-08 18:00:00,1919
1919217N21091,UNNAMED,1919-08-08 21:00:00,1919
1919217N21091,UNNAMED,1919-08-09 00:00:00,1919
1919217N21091,UNNAMED,1919-08-09 03:00:00,1919
1919217N21091,UNNAMED,1919-08-09 06:00:00,1919
1919217N21091,UNNAMED,1919-08-09 09:00:00,1919
1919217N21091,UNNAMED,1919-08-09 12:00:00,1919
1919217N21091,UNNAMED,1919-08-09 15:00:00,1919
1919223N22089,UNNAMED,1919-08-12 03:00:00,1919
1919223N22089,UNNAMED,1919-08-12 06:00:00,1919
1919223N22089,UNNAMED,1919-08-12 09:00:00,1919
1919223N22089,UNNAMED,1919-08-12 12:00:00,1919
1919223N22089,UNNAMED,1919-08-12 15:00:00,1919
1919236N19088,UNNAMED,1919-08-25 03:00:00,1919
1919236N19088,UNNAMED,1919-08-25 06:00:00,1919
1919236N19088,UNNAMED,1919-08-25 09:00:00,1919
1919236N19088,UNNAMED,1919-08-25 12:00:00,1919
1919236N19088,UNNAMED,1919-08-25 15:00:00,1919
1919236N19088,UNNAMED,1919-08-25 18:00:00,1919
1919236N19088,UNNAMED,1919-08-25 21:00:00,1919
1919236N19088,UNNAMED,1919-08-26 00:00:00,1919
1919236N19088,UNNAMED,1919-08-26 03:00:00,1919
1919236N19088,UNNAMED,1919-08-26 06:00:00,1919
1919236N19088,UNNAMED,1919-08-26 09:00:00,1919
1919236N19088,UNNAMED,1919-08-26 12:00:00,1919
1919236N19088,UNNAMED,1919-08-26 15:00:00,1919
1919236N19088,UNNAMED,1919-08-26 18:00:00,1919
1919236N19088,UNNAMED,1919-08-26 21:00:00,1919
1919236N19088,UNNAMED,1919-08-27 00:00:00,1919
1919236N19088,UNNAMED,1919-08-27 03:00:00,1919
1919236N19088,UNNAMED,1919-08-27 06:00:00,1919
1919236N19088,UNNAMED,1919-08-27 09:00:00,1919
1919236N19088,UNNAMED,1919-08-27 12:00:00,1919
1919236N19088,UNNAMED,1919-08-27 15:00:00,1919
1919236N19088,UNNAMED,1919-08-27 18:00:00,1919
1919236N19088,UNNAMED,1919-08-27 21:00:00,1919
1919236N19088,UNNAMED,1919-08-28 00:00:00,1919
1919236N19088,UNNAMED,1919-08-28 03:00:00,1919
1919236N19088,UNNAMED,1919-08-28 06:00:00,1919
1919236N19088,UNNAMED,1919-08-28 09:00:00,1919
1919236N19088,UNNAMED,1919-08-28 12:00:00,1919
1919236N19088,UNNAMED,1919-08-28 15:00:00,1919
1919236N19088,UNNAMED,1919-08-28 18:00:00,1919
1919236N19088,UNNAMED,1919-08-28 21:00:00,1919
1919236N19088,UNNAMED,1919-08-29 00:00:00,1919
1919236N19088,UNNAMED,1919-08-29 03:00:00,1919
1919236N19088,UNNAMED,1919-08-29 06:00:00,1919
1919236N19088,UNNAMED,1919-08-29 09:00:00,1919
1919236N19088,UNNAMED,1919-08-29 12:00:00,1919
1919236N19088,UNNAMED,1919-08-29 15:00:00,1919
1919243N20089,UNNAMED,1919-09-01 03:00:00,1919
1919243N20089,UNNAMED,1919-09-01 06:00:00,1919
1919243N20089,UNNAMED,1919-09-01 09:00:00,1919
1919243N20089,UNNAMED,1919-09-01 12:00:00,1919
1919243N20089,UNNAMED,1919-09-01 15:00:00,1919
1919266N15089,UNNAMED,1919-09-24 03:00:00,1919
1919266N15089,UNNAMED,1919-09-24 06:00:00,1919
1919266N15089,UNNAMED,1919-09-24 09:00:00,1919
1919266N15089,UNNAMED,1919-09-24 12:00:00,1919
1919266N15089,UNNAMED,1919-09-24 15:00:00,1919
1919305N10084,UNNAMED,1919-11-02 03:00:00,1919
1919305N10084,UNNAMED,1919-11-02 06:00:00,1919
1919305N10084,UNNAMED,1919-11-02 09:00:00,1919
1919305N10084,UNNAMED,1919-11-02 12:00:00,1919
1919305N10084,UNNAMED,1919-11-02 15:00:00,1919
1919305N10084,UNNAMED,1919-11-02 18:00:00,1919
1919305N10084,UNNAMED,1919-11-02 21:00:00,1919
1919305N10084,UNNAMED,1919-11-03 00:00:00,1919
1919305N10084,UNNAMED,1919-11-03 03:00:00,1919
1919305N10084,UNNAMED,1919-11-03 06:00:00,1919
1919305N10084,UNNAMED,1919-11-03 09:00:00,1919
1919305N10084,UNNAMED,1919-11-03 12:00:00,1919
1919305N10084,UNNAMED,1919-11-03 15:00:00,1919
1919305N10084,UNNAMED,1919-11-03 18:00:00,1919
1919305N10084,UNNAMED,1919-11-03 21:00:00,1919
1919305N10084,UNNAMED,1919-11-04 00:00:00,1919
1919305N10084,UNNAMED,1919-11-04 03:00:00,1919
1919305N10084,UNNAMED,1919-11-04 06:00:00,1919
